year,date,time,tag_id,rssi
2024,2024-11-25,2024-11-25T16:14:50Z,55522A34E0,-73
2024,2024-11-25,2024-11-25T16:14:51Z,611E2A2D22,-60
2024,2024-11-25,2024-11-25T16:14:51Z,4C336166FA,-60
2024,2024-11-25,2024-11-25T16:14:53Z,4C52336167,-54
2024,2024-11-25,2024-11-25T16:14:53Z,522D1E66B6,-90
2024,2024-11-25,2024-11-25T16:14:58Z,4C52336167,-37
2024,2024-11-25,2024-11-25T16:14:58Z,522D1E66B6,-82
2024,2024-11-25,2024-11-25T16:14:58Z,3366551929,-64
2024,2024-11-25,2024-11-25T16:14:58Z,34522D2D87,-66
2024,2024-11-25,2024-11-25T16:14:59Z,521978190D,-65
2024,2024-11-25,2024-11-25T16:15:00Z,55522A34E0,-72
2024,2024-11-25,2024-11-25T16:15:01Z,611E2A2D22,-60
2024,2024-11-25,2024-11-25T16:15:01Z,4C336166FA,-62
2024,2024-11-25,2024-11-25T16:15:03Z,4C52336167,-46
2024,2024-11-25,2024-11-25T16:15:03Z,3366551929,-64
2024,2024-11-25,2024-11-25T16:15:04Z,34522D2D87,-62
2024,2024-11-25,2024-11-25T16:15:04Z,521978190D,-60
2024,2024-11-25,2024-11-25T16:15:05Z,55522A34E0,-84
2024,2024-11-25,2024-11-25T16:15:06Z,611E2A2D22,-62
2024,2024-11-25,2024-11-25T16:15:07Z,4C336166FA,-65
2024,2024-11-25,2024-11-25T16:15:08Z,522D1E66B6,-76
2024,2024-11-25,2024-11-25T16:15:08Z,3366551929,-71
2024,2024-11-25,2024-11-25T16:15:09Z,34522D2D87,-60
2024,2024-11-25,2024-11-25T16:15:09Z,521978190D,-60
2024,2024-11-25,2024-11-25T16:15:11Z,55522A34E0,-71
2024,2024-11-25,2024-11-25T16:15:11Z,611E2A2D22,-61
2024,2024-11-25,2024-11-25T16:15:13Z,522D1E66B6,-76
2024,2024-11-25,2024-11-25T16:15:14Z,3366551929,-60
2024,2024-11-25,2024-11-25T16:15:14Z,34522D2D87,-61
2024,2024-11-25,2024-11-25T16:15:14Z,521978190D,-64
2024,2024-11-25,2024-11-25T16:15:16Z,55522A34E0,-76
2024,2024-11-25,2024-11-25T16:15:17Z,611E2A2D22,-60
2024,2024-11-25,2024-11-25T16:15:17Z,4C336166FA,-63
2024,2024-11-25,2024-11-25T16:15:19Z,522D1E66B6,-84
2024,2024-11-25,2024-11-25T16:15:19Z,3366551929,-56
2024,2024-11-25,2024-11-25T16:15:19Z,4C52336167,-45
2024,2024-11-25,2024-11-25T16:15:19Z,34522D2D87,-60
2024,2024-11-25,2024-11-25T16:15:20Z,521978190D,-57
2024,2024-11-25,2024-11-25T16:15:21Z,55522A34E0,-87
2024,2024-11-25,2024-11-25T16:15:22Z,611E2A2D22,-61
2024,2024-11-25,2024-11-25T16:15:23Z,4C336166FA,-63
2024,2024-11-25,2024-11-25T16:15:24Z,522D1E66B6,-90
2024,2024-11-25,2024-11-25T16:15:24Z,3366551929,-59
2024,2024-11-25,2024-11-25T16:15:24Z,4C52336167,-48
2024,2024-11-25,2024-11-25T16:15:24Z,34522D2D87,-58
2024,2024-11-25,2024-11-25T16:15:25Z,521978190D,-63
2024,2024-11-25,2024-11-25T16:15:26Z,55522A34E0,-90
2024,2024-11-25,2024-11-25T16:15:27Z,611E2A2D22,-60
2024,2024-11-25,2024-11-25T16:15:28Z,4C336166FA,-63
2024,2024-11-25,2024-11-25T16:15:29Z,522D1E66B6,-84
2024,2024-11-25,2024-11-25T16:15:29Z,3366551929,-57
2024,2024-11-25,2024-11-25T16:15:29Z,4C52336167,-48
2024,2024-11-25,2024-11-25T16:15:30Z,34522D2D87,-58
2024,2024-11-25,2024-11-25T16:15:30Z,521978190D,-60
2024,2024-11-25,2024-11-25T16:15:31Z,55522A34E0,-92
2024,2024-11-25,2024-11-25T16:15:37Z,55522A34E0,-84
2024,2024-11-25,2024-11-25T16:15:37Z,611E2A2D22,-60
2024,2024-11-25,2024-11-25T16:15:39Z,4C336166FA,-65
2024,2024-11-25,2024-11-25T16:15:39Z,522D1E66B6,-76
2024,2024-11-25,2024-11-25T16:15:40Z,3366551929,-60
2024,2024-11-25,2024-11-25T16:15:40Z,4C52336167,-54
2024,2024-11-25,2024-11-25T16:15:40Z,34522D2D87,-54
2024,2024-11-25,2024-11-25T16:15:40Z,521978190D,-60
2024,2024-11-25,2024-11-25T16:15:42Z,55522A34E0,-91
2024,2024-11-25,2024-11-25T16:15:43Z,611E2A2D22,-61
2024,2024-11-25,2024-11-25T16:15:44Z,4C336166FA,-67
2024,2024-11-25,2024-11-25T16:15:45Z,522D1E66B6,-76
2024,2024-11-25,2024-11-25T16:15:45Z,3366551929,-60
2024,2024-11-25,2024-11-25T16:15:45Z,34522D2D87,-54
2024,2024-11-25,2024-11-25T16:15:46Z,521978190D,-60
2024,2024-11-25,2024-11-25T16:15:47Z,55522A34E0,-79
2024,2024-11-25,2024-11-25T16:15:48Z,611E2A2D22,-66
2024,2024-11-25,2024-11-25T16:15:49Z,4C336166FA,-65
2024,2024-11-25,2024-11-25T16:15:50Z,522D1E66B6,-82
2024,2024-11-25,2024-11-25T16:15:50Z,3366551929,-63
2024,2024-11-25,2024-11-25T16:15:50Z,34522D2D87,-60
2024,2024-11-25,2024-11-25T16:15:50Z,4C52336167,-49
2024,2024-11-25,2024-11-25T16:15:51Z,521978190D,-59
2024,2024-11-25,2024-11-25T16:15:52Z,55522A34E0,-72
2024,2024-11-25,2024-11-25T16:15:53Z,611E2A2D22,-68
2024,2024-11-25,2024-11-25T16:15:55Z,4C336166FA,-66
2024,2024-11-25,2024-11-25T16:15:55Z,522D1E66B6,-81
2024,2024-11-25,2024-11-25T16:15:55Z,3366551929,-67
2024,2024-11-25,2024-11-25T16:15:56Z,4C52336167,-48
2024,2024-11-25,2024-11-25T16:15:56Z,521978190D,-60
2024,2024-11-25,2024-11-25T16:15:57Z,55522A34E0,-72
2024,2024-11-25,2024-11-25T16:15:58Z,611E2A2D22,-69
2024,2024-11-25,2024-11-25T16:16:00Z,4C336166FA,-67
2024,2024-11-25,2024-11-25T16:16:00Z,522D1E66B6,-76
2024,2024-11-25,2024-11-25T16:16:00Z,3366551929,-67
2024,2024-11-25,2024-11-25T16:16:01Z,34522D2D87,-66
2024,2024-11-25,2024-11-25T16:16:01Z,4C52336167,-48
2024,2024-11-25,2024-11-25T16:16:01Z,521978190D,-56
2024,2024-11-25,2024-11-25T16:16:03Z,55522A34E0,-72
2024,2024-11-25,2024-11-25T16:16:03Z,611E2A2D22,-66
2024,2024-11-25,2024-11-25T16:16:05Z,4C336166FA,-64
2024,2024-11-25,2024-11-25T16:16:06Z,522D1E66B6,-87
2024,2024-11-25,2024-11-25T16:16:06Z,3366551929,-73
2024,2024-11-25,2024-11-25T16:16:06Z,34522D2D87,-59
2024,2024-11-25,2024-11-25T16:16:06Z,4C52336167,-50
2024,2024-11-25,2024-11-25T16:16:06Z,521978190D,-60
2024,2024-11-25,2024-11-25T16:16:08Z,55522A34E0,-78
2024,2024-11-25,2024-11-25T16:16:09Z,611E2A2D22,-68
2024,2024-11-25,2024-11-25T16:16:11Z,4C336166FA,-63
2024,2024-11-25,2024-11-25T16:16:11Z,522D1E66B6,-95
2024,2024-11-25,2024-11-25T16:16:16Z,522D1E66B6,-88
2024,2024-11-25,2024-11-25T16:16:16Z,3366551929,-75
2024,2024-11-25,2024-11-25T16:16:16Z,34522D2D87,-81
2024,2024-11-25,2024-11-25T16:16:17Z,521978190D,-75
2024,2024-11-25,2024-11-25T16:16:18Z,55522A34E0,-70
2024,2024-11-25,2024-11-25T16:16:19Z,611E2A2D22,-73
2024,2024-11-25,2024-11-25T16:16:21Z,522D1E66B6,-76
2024,2024-11-25,2024-11-25T16:16:21Z,4C336166FA,-64
2024,2024-11-25,2024-11-25T16:16:22Z,34522D2D87,-72
2024,2024-11-25,2024-11-25T16:16:22Z,521978190D,-68
2024,2024-11-25,2024-11-25T16:16:22Z,4C52336167,-53
2024,2024-11-25,2024-11-25T16:16:23Z,55522A34E0,-78
2024,2024-11-25,2024-11-25T16:16:26Z,522D1E66B6,-75
2024,2024-11-25,2024-11-25T16:16:27Z,4C336166FA,-61
2024,2024-11-25,2024-11-25T16:16:27Z,34522D2D87,-71
2024,2024-11-25,2024-11-25T16:16:27Z,521978190D,-67
2024,2024-11-25,2024-11-25T16:16:27Z,4C52336167,-52
2024,2024-11-25,2024-11-25T16:16:29Z,55522A34E0,-75
2024,2024-11-25,2024-11-25T16:16:29Z,611E2A2D22,-65
2024,2024-11-25,2024-11-25T16:16:32Z,522D1E66B6,-76
2024,2024-11-25,2024-11-25T16:16:32Z,34522D2D87,-71
2024,2024-11-25,2024-11-25T16:16:32Z,521978190D,-69
2024,2024-11-25,2024-11-25T16:16:33Z,4C52336167,-53
2024,2024-11-25,2024-11-25T16:16:34Z,55522A34E0,-76
2024,2024-11-25,2024-11-25T16:16:35Z,611E2A2D22,-73
2024,2024-11-25,2024-11-25T16:16:37Z,522D1E66B6,-77
2024,2024-11-25,2024-11-25T16:16:37Z,34522D2D87,-72
2024,2024-11-25,2024-11-25T16:16:37Z,4C336166FA,-64
2024,2024-11-25,2024-11-25T16:16:37Z,521978190D,-67
2024,2024-11-25,2024-11-25T16:16:38Z,4C52336167,-52
2024,2024-11-25,2024-11-25T16:16:39Z,55522A34E0,-75
2024,2024-11-25,2024-11-25T16:16:40Z,611E2A2D22,-59
2024,2024-11-25,2024-11-25T16:16:42Z,522D1E66B6,-76
2024,2024-11-25,2024-11-25T16:16:42Z,34522D2D87,-72
2024,2024-11-25,2024-11-25T16:16:43Z,4C336166FA,-62
2024,2024-11-25,2024-11-25T16:16:43Z,521978190D,-68
2024,2024-11-25,2024-11-25T16:16:43Z,4C52336167,-52
2024,2024-11-25,2024-11-25T16:16:44Z,55522A34E0,-73
2024,2024-11-25,2024-11-25T16:16:45Z,611E2A2D22,-57
2024,2024-11-25,2024-11-25T16:16:47Z,522D1E66B6,-75
2024,2024-11-25,2024-11-25T16:16:47Z,34522D2D87,-72
2024,2024-11-25,2024-11-25T16:16:48Z,521978190D,-69
2024,2024-11-25,2024-11-25T16:16:48Z,4C52336167,-52
2024,2024-11-25,2024-11-25T16:16:49Z,55522A34E0,-71
2024,2024-11-25,2024-11-25T16:16:50Z,611E2A2D22,-57
2024,2024-11-25,2024-11-25T16:16:52Z,522D1E66B6,-63
2024,2024-11-25,2024-11-25T16:16:53Z,34522D2D87,-72
2024,2024-11-25,2024-11-25T16:16:53Z,521978190D,-69
2024,2024-11-25,2024-11-25T16:16:53Z,4C336166FA,-62
2024,2024-11-25,2024-11-25T16:16:54Z,4C52336167,-52
2024,2024-11-25,2024-11-25T16:16:58Z,34522D2D87,-71
2024,2024-11-25,2024-11-25T16:16:58Z,521978190D,-68
2024,2024-11-25,2024-11-25T16:16:59Z,4C336166FA,-62
2024,2024-11-25,2024-11-25T16:16:59Z,4C52336167,-52
2024,2024-11-25,2024-11-25T16:17:00Z,55522A34E0,-69
2024,2024-11-25,2024-11-25T16:17:01Z,611E2A2D22,-57
2024,2024-11-25,2024-11-25T16:17:03Z,522D1E66B6,-63
2024,2024-11-25,2024-11-25T16:17:03Z,34522D2D87,-72
2024,2024-11-25,2024-11-25T16:17:03Z,521978190D,-69
2024,2024-11-25,2024-11-25T16:17:04Z,4C336166FA,-61
2024,2024-11-25,2024-11-25T16:17:04Z,4C52336167,-53
2024,2024-11-25,2024-11-25T16:17:05Z,55522A34E0,-68
2024,2024-11-25,2024-11-25T16:17:06Z,611E2A2D22,-58
2024,2024-11-25,2024-11-25T16:17:08Z,522D1E66B6,-62
2024,2024-11-25,2024-11-25T16:17:08Z,34522D2D87,-72
2024,2024-11-25,2024-11-25T16:17:09Z,521978190D,-69
2024,2024-11-25,2024-11-25T16:17:09Z,4C336166FA,-61
2024,2024-11-25,2024-11-25T16:17:09Z,4C52336167,-53
2024,2024-11-25,2024-11-25T16:17:10Z,55522A34E0,-70
2024,2024-11-25,2024-11-25T16:17:11Z,611E2A2D22,-57
2024,2024-11-25,2024-11-25T16:17:13Z,3366551929,-76
2024,2024-11-25,2024-11-25T16:17:13Z,34522D2D87,-74
2024,2024-11-25,2024-11-25T16:17:14Z,521978190D,-72
2024,2024-11-25,2024-11-25T16:17:15Z,4C336166FA,-61
2024,2024-11-25,2024-11-25T16:17:15Z,4C52336167,-54
2024,2024-11-25,2024-11-25T16:17:15Z,55522A34E0,-63
2024,2024-11-25,2024-11-25T16:17:16Z,611E2A2D22,-65
2024,2024-11-25,2024-11-25T16:17:18Z,3366551929,-88
2024,2024-11-25,2024-11-25T16:17:19Z,34522D2D87,-75
2024,2024-11-25,2024-11-25T16:17:19Z,521978190D,-65
2024,2024-11-25,2024-11-25T16:17:20Z,4C336166FA,-59
2024,2024-11-25,2024-11-25T16:17:21Z,55522A34E0,-59
2024,2024-11-25,2024-11-25T16:17:21Z,611E2A2D22,-61
2024,2024-11-25,2024-11-25T16:17:24Z,3366551929,-84
2024,2024-11-25,2024-11-25T16:17:24Z,34522D2D87,-76
2024,2024-11-25,2024-11-25T16:17:24Z,521978190D,-74
2024,2024-11-25,2024-11-25T16:17:25Z,4C52336167,-54
2024,2024-11-25,2024-11-25T16:17:26Z,55522A34E0,-63
2024,2024-11-25,2024-11-25T16:17:27Z,611E2A2D22,-59
2024,2024-11-25,2024-11-25T16:17:29Z,3366551929,-58
2024,2024-11-25,2024-11-25T16:17:29Z,34522D2D87,-58
2024,2024-11-25,2024-11-25T16:17:29Z,521978190D,-63
2024,2024-11-25,2024-11-25T16:17:30Z,4C52336167,-48
2024,2024-11-25,2024-11-25T16:17:31Z,4C336166FA,-66
2024,2024-11-25,2024-11-25T16:17:31Z,55522A34E0,-60
2024,2024-11-25,2024-11-25T16:17:32Z,611E2A2D22,-60
2024,2024-11-25,2024-11-25T16:17:34Z,3366551929,-66
2024,2024-11-25,2024-11-25T16:17:34Z,522D1E66B6,-72
2024,2024-11-25,2024-11-25T16:17:34Z,34522D2D87,-72
2024,2024-11-25,2024-11-25T16:17:35Z,521978190D,-58
2024,2024-11-25,2024-11-25T16:17:39Z,3366551929,-63
2024,2024-11-25,2024-11-25T16:17:39Z,522D1E66B6,-70
2024,2024-11-25,2024-11-25T16:17:39Z,34522D2D87,-69
2024,2024-11-25,2024-11-25T16:17:40Z,521978190D,-58
2024,2024-11-25,2024-11-25T16:17:41Z,4C52336167,-50
2024,2024-11-25,2024-11-25T16:17:41Z,4C336166FA,-79
2024,2024-11-25,2024-11-25T16:17:41Z,55522A34E0,-66
2024,2024-11-25,2024-11-25T16:17:42Z,611E2A2D22,-62
2024,2024-11-25,2024-11-25T16:17:44Z,3366551929,-62
2024,2024-11-25,2024-11-25T16:17:44Z,522D1E66B6,-72
2024,2024-11-25,2024-11-25T16:17:45Z,34522D2D87,-69
2024,2024-11-25,2024-11-25T16:17:45Z,521978190D,-59
2024,2024-11-25,2024-11-25T16:17:46Z,4C52336167,-50
2024,2024-11-25,2024-11-25T16:17:47Z,4C336166FA,-89
2024,2024-11-25,2024-11-25T16:17:47Z,55522A34E0,-65
2024,2024-11-25,2024-11-25T16:17:47Z,611E2A2D22,-63
2024,2024-11-25,2024-11-25T16:17:50Z,3366551929,-64
2024,2024-11-25,2024-11-25T16:17:50Z,522D1E66B6,-71
2024,2024-11-25,2024-11-25T16:17:50Z,34522D2D87,-69
2024,2024-11-25,2024-11-25T16:17:50Z,521978190D,-58
2024,2024-11-25,2024-11-25T16:17:51Z,4C52336167,-51
2024,2024-11-25,2024-11-25T16:17:52Z,4C336166FA,-78
2024,2024-11-25,2024-11-25T16:17:53Z,611E2A2D22,-64
2024,2024-11-25,2024-11-25T16:17:55Z,3366551929,-66
2024,2024-11-25,2024-11-25T16:17:55Z,522D1E66B6,-72
2024,2024-11-25,2024-11-25T16:17:55Z,34522D2D87,-68
2024,2024-11-25,2024-11-25T16:17:55Z,521978190D,-58
2024,2024-11-25,2024-11-25T16:17:57Z,4C52336167,-49
2024,2024-11-25,2024-11-25T16:17:57Z,55522A34E0,-65
2024,2024-11-25,2024-11-25T16:17:57Z,4C336166FA,-78
2024,2024-11-25,2024-11-25T16:17:58Z,611E2A2D22,-63
2024,2024-11-25,2024-11-25T16:18:00Z,3366551929,-64
2024,2024-11-25,2024-11-25T16:18:00Z,522D1E66B6,-71
2024,2024-11-25,2024-11-25T16:18:00Z,34522D2D87,-69
2024,2024-11-25,2024-11-25T16:18:01Z,521978190D,-59
2024,2024-11-25,2024-11-25T16:18:02Z,4C52336167,-51
2024,2024-11-25,2024-11-25T16:18:02Z,55522A34E0,-65
2024,2024-11-25,2024-11-25T16:18:03Z,4C336166FA,-81
2024,2024-11-25,2024-11-25T16:18:03Z,611E2A2D22,-63
2024,2024-11-25,2024-11-25T16:18:05Z,3366551929,-62
2024,2024-11-25,2024-11-25T16:18:05Z,522D1E66B6,-70
2024,2024-11-25,2024-11-25T16:18:06Z,521978190D,-59
2024,2024-11-25,2024-11-25T16:18:07Z,4C52336167,-52
2024,2024-11-25,2024-11-25T16:18:08Z,55522A34E0,-66
2024,2024-11-25,2024-11-25T16:18:08Z,4C336166FA,-78
2024,2024-11-25,2024-11-25T16:18:08Z,611E2A2D22,-62
2024,2024-11-25,2024-11-25T16:18:10Z,3366551929,-63
2024,2024-11-25,2024-11-25T16:18:11Z,522D1E66B6,-70
2024,2024-11-25,2024-11-25T16:18:11Z,521978190D,-58
2024,2024-11-25,2024-11-25T16:18:13Z,4C52336167,-52
2024,2024-11-25,2024-11-25T16:18:18Z,4C52336167,-50
2024,2024-11-25,2024-11-25T16:18:18Z,55522A34E0,-64
2024,2024-11-25,2024-11-25T16:18:19Z,4C336166FA,-74
