year,date,time,tag_id,rssi
2024,2024-11-24,2024-11-24T18:55:22Z,611E2A2D22,-88
2024,2024-11-24,2024-11-24T18:55:22Z,522D1E66B6,-85
2024,2024-11-24,2024-11-24T18:55:23Z,521978190D,-103
2024,2024-11-24,2024-11-24T18:55:23Z,3366551929,-78
2024,2024-11-24,2024-11-24T18:55:24Z,55522A34E0,-93
2024,2024-11-24,2024-11-24T18:55:26Z,4C336166FA,-90
2024,2024-11-24,2024-11-24T18:55:26Z,34522D2D87,-74
2024,2024-11-24,2024-11-24T18:55:27Z,611E2A2D22,-77
2024,2024-11-24,2024-11-24T18:55:27Z,522D1E66B6,-81
2024,2024-11-24,2024-11-24T18:55:28Z,521978190D,-77
2024,2024-11-24,2024-11-24T18:55:28Z,4C52336167,-70
2024,2024-11-24,2024-11-24T18:55:30Z,55522A34E0,-89
2024,2024-11-24,2024-11-24T18:55:31Z,4C336166FA,-82
2024,2024-11-24,2024-11-24T18:55:32Z,34522D2D87,-70
2024,2024-11-24,2024-11-24T18:55:32Z,611E2A2D22,-77
2024,2024-11-24,2024-11-24T18:55:33Z,522D1E66B6,-93
2024,2024-11-24,2024-11-24T18:55:33Z,521978190D,-73
2024,2024-11-24,2024-11-24T18:55:33Z,3366551929,-67
2024,2024-11-24,2024-11-24T18:55:35Z,55522A34E0,-91
2024,2024-11-24,2024-11-24T18:55:36Z,4C336166FA,-81
2024,2024-11-24,2024-11-24T18:55:37Z,34522D2D87,-65
2024,2024-11-24,2024-11-24T18:55:38Z,611E2A2D22,-73
2024,2024-11-24,2024-11-24T18:55:38Z,522D1E66B6,-71
2024,2024-11-24,2024-11-24T18:55:38Z,521978190D,-72
2024,2024-11-24,2024-11-24T18:55:38Z,3366551929,-73
2024,2024-11-24,2024-11-24T18:55:39Z,4C52336167,-61
2024,2024-11-24,2024-11-24T18:55:40Z,55522A34E0,-84
2024,2024-11-24,2024-11-24T18:55:42Z,4C336166FA,-84
2024,2024-11-24,2024-11-24T18:55:42Z,34522D2D87,-67
2024,2024-11-24,2024-11-24T18:55:43Z,611E2A2D22,-78
2024,2024-11-24,2024-11-24T18:55:44Z,521978190D,-79
2024,2024-11-24,2024-11-24T18:55:44Z,3366551929,-67
2024,2024-11-24,2024-11-24T18:55:44Z,4C52336167,-68
2024,2024-11-24,2024-11-24T18:55:45Z,55522A34E0,-80
2024,2024-11-24,2024-11-24T18:55:47Z,4C336166FA,-83
2024,2024-11-24,2024-11-24T18:55:47Z,34522D2D87,-67
2024,2024-11-24,2024-11-24T18:55:48Z,611E2A2D22,-75
2024,2024-11-24,2024-11-24T18:55:48Z,522D1E66B6,-83
2024,2024-11-24,2024-11-24T18:55:49Z,521978190D,-72
2024,2024-11-24,2024-11-24T18:55:49Z,3366551929,-65
2024,2024-11-24,2024-11-24T18:55:49Z,4C52336167,-61
2024,2024-11-24,2024-11-24T18:55:50Z,55522A34E0,-84
2024,2024-11-24,2024-11-24T18:55:52Z,4C336166FA,-87
2024,2024-11-24,2024-11-24T18:55:52Z,34522D2D87,-80
2024,2024-11-24,2024-11-24T18:55:53Z,611E2A2D22,-84
2024,2024-11-24,2024-11-24T18:55:53Z,522D1E66B6,-81
2024,2024-11-24,2024-11-24T18:55:54Z,521978190D,-77
2024,2024-11-24,2024-11-24T18:55:54Z,4C52336167,-66
2024,2024-11-24,2024-11-24T18:55:56Z,55522A34E0,-88
2024,2024-11-24,2024-11-24T18:55:58Z,4C336166FA,-90
2024,2024-11-24,2024-11-24T18:56:03Z,34522D2D87,-78
2024,2024-11-24,2024-11-24T18:56:04Z,611E2A2D22,-82
2024,2024-11-24,2024-11-24T18:56:04Z,522D1E66B6,-83
2024,2024-11-24,2024-11-24T18:56:04Z,521978190D,-76
2024,2024-11-24,2024-11-24T18:56:04Z,3366551929,-80
2024,2024-11-24,2024-11-24T18:56:05Z,4C52336167,-66
2024,2024-11-24,2024-11-24T18:56:06Z,55522A34E0,-86
2024,2024-11-24,2024-11-24T18:56:08Z,34522D2D87,-82
2024,2024-11-24,2024-11-24T18:56:08Z,4C336166FA,-93
2024,2024-11-24,2024-11-24T18:56:09Z,611E2A2D22,-89
2024,2024-11-24,2024-11-24T18:56:09Z,522D1E66B6,-79
2024,2024-11-24,2024-11-24T18:56:10Z,521978190D,-76
2024,2024-11-24,2024-11-24T18:56:10Z,3366551929,-79
2024,2024-11-24,2024-11-24T18:56:10Z,4C52336167,-66
2024,2024-11-24,2024-11-24T18:56:11Z,55522A34E0,-85
2024,2024-11-24,2024-11-24T18:56:13Z,34522D2D87,-77
2024,2024-11-24,2024-11-24T18:56:13Z,4C336166FA,-82
2024,2024-11-24,2024-11-24T18:56:14Z,611E2A2D22,-83
2024,2024-11-24,2024-11-24T18:56:14Z,522D1E66B6,-77
2024,2024-11-24,2024-11-24T18:56:15Z,521978190D,-72
2024,2024-11-24,2024-11-24T18:56:15Z,3366551929,-72
2024,2024-11-24,2024-11-24T18:56:15Z,4C52336167,-58
2024,2024-11-24,2024-11-24T18:56:16Z,55522A34E0,-82
2024,2024-11-24,2024-11-24T18:56:30Z,4C336166FA,-94
2024,2024-11-24,2024-11-24T18:56:31Z,611E2A2D22,-79
2024,2024-11-24,2024-11-24T18:56:31Z,522D1E66B6,-79
2024,2024-11-24,2024-11-24T18:56:31Z,521978190D,-73
2024,2024-11-24,2024-11-24T18:56:31Z,3366551929,-75
2024,2024-11-24,2024-11-24T18:56:32Z,4C52336167,-63
2024,2024-11-24,2024-11-24T18:56:33Z,55522A34E0,-82
2024,2024-11-24,2024-11-24T18:56:35Z,34522D2D87,-78
2024,2024-11-24,2024-11-24T18:56:35Z,4C336166FA,-93
2024,2024-11-24,2024-11-24T18:56:36Z,611E2A2D22,-79
2024,2024-11-24,2024-11-24T18:56:36Z,522D1E66B6,-79
2024,2024-11-24,2024-11-24T18:56:36Z,521978190D,-73
2024,2024-11-24,2024-11-24T18:56:37Z,3366551929,-75
2024,2024-11-24,2024-11-24T18:56:37Z,4C52336167,-63
2024,2024-11-24,2024-11-24T18:56:38Z,55522A34E0,-83
2024,2024-11-24,2024-11-24T18:56:40Z,34522D2D87,-78
2024,2024-11-24,2024-11-24T18:56:41Z,4C336166FA,-95
2024,2024-11-24,2024-11-24T18:56:41Z,611E2A2D22,-80
2024,2024-11-24,2024-11-24T18:56:41Z,522D1E66B6,-79
2024,2024-11-24,2024-11-24T18:56:42Z,521978190D,-73
2024,2024-11-24,2024-11-24T18:56:42Z,3366551929,-75
2024,2024-11-24,2024-11-24T18:56:43Z,4C52336167,-63
2024,2024-11-24,2024-11-24T18:56:43Z,55522A34E0,-85
2024,2024-11-24,2024-11-24T18:56:45Z,34522D2D87,-77
2024,2024-11-24,2024-11-24T18:56:46Z,4C336166FA,-91
2024,2024-11-24,2024-11-24T18:56:46Z,522D1E66B6,-81
2024,2024-11-24,2024-11-24T18:56:47Z,521978190D,-73
2024,2024-11-24,2024-11-24T18:56:51Z,611E2A2D22,-81
2024,2024-11-24,2024-11-24T18:56:51Z,4C336166FA,-91
2024,2024-11-24,2024-11-24T18:56:52Z,522D1E66B6,-81
2024,2024-11-24,2024-11-24T18:56:52Z,3366551929,-75
