year,date,time,tag_id,rssi
2024,2024-11-24,2024-11-24T19:01:55Z,4C52336167,-37
2024,2024-11-24,2024-11-24T19:01:55Z,611E2A2D22,-52
2024,2024-11-24,2024-11-24T19:01:55Z,521978190D,-49
2024,2024-11-24,2024-11-24T19:01:55Z,3366551929,-57
2024,2024-11-24,2024-11-24T19:01:55Z,522D1E66B6,-50
2024,2024-11-24,2024-11-24T19:01:57Z,4C336166FA,-61
2024,2024-11-24,2024-11-24T19:01:57Z,55522A34E0,-60
2024,2024-11-24,2024-11-24T19:01:58Z,34522D2D87,-54
2024,2024-11-24,2024-11-24T19:02:00Z,4C52336167,-36
2024,2024-11-24,2024-11-24T19:02:00Z,521978190D,-51
2024,2024-11-24,2024-11-24T19:02:01Z,3366551929,-54
2024,2024-11-24,2024-11-24T19:02:01Z,522D1E66B6,-54
2024,2024-11-24,2024-11-24T19:02:02Z,4C336166FA,-60
2024,2024-11-24,2024-11-24T19:02:02Z,55522A34E0,-55
2024,2024-11-24,2024-11-24T19:02:03Z,34522D2D87,-51
2024,2024-11-24,2024-11-24T19:02:05Z,611E2A2D22,-48
2024,2024-11-24,2024-11-24T19:02:05Z,521978190D,-51
2024,2024-11-24,2024-11-24T19:02:06Z,3366551929,-54
2024,2024-11-24,2024-11-24T19:02:06Z,522D1E66B6,-54
2024,2024-11-24,2024-11-24T19:02:08Z,4C336166FA,-60
2024,2024-11-24,2024-11-24T19:02:08Z,55522A34E0,-64
2024,2024-11-24,2024-11-24T19:02:09Z,34522D2D87,-60
2024,2024-11-24,2024-11-24T19:02:10Z,611E2A2D22,-55
2024,2024-11-24,2024-11-24T19:02:10Z,4C52336167,-46
2024,2024-11-24,2024-11-24T19:02:11Z,3366551929,-60
2024,2024-11-24,2024-11-24T19:02:11Z,522D1E66B6,-57
2024,2024-11-24,2024-11-24T19:02:13Z,55522A34E0,-57
2024,2024-11-24,2024-11-24T19:02:13Z,4C336166FA,-61
2024,2024-11-24,2024-11-24T19:02:14Z,34522D2D87,-59
2024,2024-11-24,2024-11-24T19:02:16Z,611E2A2D22,-52
2024,2024-11-24,2024-11-24T19:02:16Z,521978190D,-55
2024,2024-11-24,2024-11-24T19:02:16Z,4C52336167,-46
2024,2024-11-24,2024-11-24T19:02:16Z,3366551929,-60
2024,2024-11-24,2024-11-24T19:02:16Z,522D1E66B6,-55
2024,2024-11-24,2024-11-24T19:02:18Z,55522A34E0,-56
2024,2024-11-24,2024-11-24T19:02:18Z,4C336166FA,-60
2024,2024-11-24,2024-11-24T19:02:19Z,34522D2D87,-60
2024,2024-11-24,2024-11-24T19:02:21Z,521978190D,-54
2024,2024-11-24,2024-11-24T19:02:21Z,4C52336167,-46
2024,2024-11-24,2024-11-24T19:02:21Z,3366551929,-58
2024,2024-11-24,2024-11-24T19:02:21Z,522D1E66B6,-54
2024,2024-11-24,2024-11-24T19:02:23Z,55522A34E0,-63
2024,2024-11-24,2024-11-24T19:02:24Z,4C336166FA,-65
2024,2024-11-24,2024-11-24T19:02:24Z,34522D2D87,-59
2024,2024-11-24,2024-11-24T19:02:26Z,611E2A2D22,-53
2024,2024-11-24,2024-11-24T19:02:26Z,521978190D,-66
2024,2024-11-24,2024-11-24T19:02:26Z,4C52336167,-48
2024,2024-11-24,2024-11-24T19:02:27Z,3366551929,-59
2024,2024-11-24,2024-11-24T19:02:27Z,522D1E66B6,-63
2024,2024-11-24,2024-11-24T19:02:28Z,55522A34E0,-61
2024,2024-11-24,2024-11-24T19:02:43Z,4C336166FA,-48
2024,2024-11-24,2024-11-24T19:02:46Z,611E2A2D22,-54
2024,2024-11-24,2024-11-24T19:02:46Z,521978190D,-41
2024,2024-11-24,2024-11-24T19:02:46Z,4C52336167,-29
2024,2024-11-24,2024-11-24T19:02:46Z,3366551929,-48
2024,2024-11-24,2024-11-24T19:02:46Z,522D1E66B6,-44
2024,2024-11-24,2024-11-24T19:02:48Z,55522A34E0,-47
2024,2024-11-24,2024-11-24T19:02:49Z,4C336166FA,-39
2024,2024-11-24,2024-11-24T19:02:49Z,34522D2D87,-43
2024,2024-11-24,2024-11-24T19:02:51Z,611E2A2D22,-37
2024,2024-11-24,2024-11-24T19:02:51Z,521978190D,-39
2024,2024-11-24,2024-11-24T19:02:51Z,4C52336167,-30
2024,2024-11-24,2024-11-24T19:02:51Z,3366551929,-45
2024,2024-11-24,2024-11-24T19:02:52Z,522D1E66B6,-45
2024,2024-11-24,2024-11-24T19:02:53Z,55522A34E0,-54
2024,2024-11-24,2024-11-24T19:02:54Z,4C336166FA,-38
2024,2024-11-24,2024-11-24T19:02:54Z,34522D2D87,-38
2024,2024-11-24,2024-11-24T19:02:56Z,611E2A2D22,-38
2024,2024-11-24,2024-11-24T19:02:56Z,521978190D,-41
2024,2024-11-24,2024-11-24T19:02:57Z,4C52336167,-31
2024,2024-11-24,2024-11-24T19:02:57Z,3366551929,-47
2024,2024-11-24,2024-11-24T19:02:57Z,522D1E66B6,-45
2024,2024-11-24,2024-11-24T19:02:58Z,55522A34E0,-54
2024,2024-11-24,2024-11-24T19:02:59Z,4C336166FA,-39
2024,2024-11-24,2024-11-24T19:03:01Z,611E2A2D22,-39
2024,2024-11-24,2024-11-24T19:03:01Z,521978190D,-43
2024,2024-11-24,2024-11-24T19:03:02Z,3366551929,-45
2024,2024-11-24,2024-11-24T19:03:02Z,522D1E66B6,-42
2024,2024-11-24,2024-11-24T19:03:04Z,55522A34E0,-54
2024,2024-11-24,2024-11-24T19:03:05Z,34522D2D87,-37
2024,2024-11-24,2024-11-24T19:03:05Z,4C336166FA,-39
2024,2024-11-24,2024-11-24T19:03:06Z,611E2A2D22,-39
2024,2024-11-24,2024-11-24T19:03:06Z,521978190D,-40
2024,2024-11-24,2024-11-24T19:03:07Z,3366551929,-45
2024,2024-11-24,2024-11-24T19:03:07Z,4C52336167,-28
2024,2024-11-24,2024-11-24T19:03:07Z,522D1E66B6,-43
2024,2024-11-24,2024-11-24T19:03:09Z,55522A34E0,-53
2024,2024-11-24,2024-11-24T19:03:10Z,34522D2D87,-37
2024,2024-11-24,2024-11-24T19:03:10Z,4C336166FA,-38
2024,2024-11-24,2024-11-24T19:03:12Z,611E2A2D22,-38
2024,2024-11-24,2024-11-24T19:03:12Z,521978190D,-41
2024,2024-11-24,2024-11-24T19:03:12Z,3366551929,-45
2024,2024-11-24,2024-11-24T19:03:12Z,4C52336167,-28
2024,2024-11-24,2024-11-24T19:03:14Z,55522A34E0,-54
2024,2024-11-24,2024-11-24T19:03:15Z,34522D2D87,-38
2024,2024-11-24,2024-11-24T19:03:15Z,4C336166FA,-38
2024,2024-11-24,2024-11-24T19:03:17Z,611E2A2D22,-39
2024,2024-11-24,2024-11-24T19:03:17Z,521978190D,-41
2024,2024-11-24,2024-11-24T19:03:17Z,3366551929,-45
2024,2024-11-24,2024-11-24T19:03:18Z,522D1E66B6,-42
2024,2024-11-24,2024-11-24T19:03:22Z,611E2A2D22,-39
2024,2024-11-24,2024-11-24T19:03:22Z,521978190D,-41
2024,2024-11-24,2024-11-24T19:03:23Z,3366551929,-45
2024,2024-11-24,2024-11-24T19:03:23Z,522D1E66B6,-42
2024,2024-11-24,2024-11-24T19:03:23Z,4C52336167,-28
2024,2024-11-24,2024-11-24T19:03:24Z,55522A34E0,-54
