year,date,time,tag_id,rssi
2024,2024-11-19,2024-11-19T15:00:51Z,522D1E66B6,-55
2024,2024-11-19,2024-11-19T15:00:52Z,4C52336167,-53
2024,2024-11-19,2024-11-19T15:00:53Z,34522D2D87,-73
2024,2024-11-19,2024-11-19T15:00:53Z,611E2A2D22,-67
2024,2024-11-19,2024-11-19T15:00:54Z,4C336166FA,-67
2024,2024-11-19,2024-11-19T15:00:55Z,3366551929,-67
2024,2024-11-19,2024-11-19T15:00:55Z,521978190D,-71
2024,2024-11-19,2024-11-19T15:00:55Z,55522A34E0,-74
2024,2024-11-19,2024-11-19T15:00:56Z,522D1E66B6,-64
2024,2024-11-19,2024-11-19T15:00:57Z,4C52336167,-55
2024,2024-11-19,2024-11-19T15:00:58Z,34522D2D87,-63
2024,2024-11-19,2024-11-19T15:00:59Z,4C336166FA,-58
2024,2024-11-19,2024-11-19T15:01:00Z,3366551929,-69
2024,2024-11-19,2024-11-19T15:01:00Z,521978190D,-67
2024,2024-11-19,2024-11-19T15:01:00Z,55522A34E0,-78
2024,2024-11-19,2024-11-19T15:01:02Z,522D1E66B6,-60
2024,2024-11-19,2024-11-19T15:01:03Z,4C52336167,-50
2024,2024-11-19,2024-11-19T15:01:03Z,34522D2D87,-60
2024,2024-11-19,2024-11-19T15:01:04Z,611E2A2D22,-66
2024,2024-11-19,2024-11-19T15:01:05Z,4C336166FA,-60
2024,2024-11-19,2024-11-19T15:01:05Z,3366551929,-68
2024,2024-11-19,2024-11-19T15:01:05Z,521978190D,-85
2024,2024-11-19,2024-11-19T15:01:06Z,55522A34E0,-75
2024,2024-11-19,2024-11-19T15:01:07Z,522D1E66B6,-59
2024,2024-11-19,2024-11-19T15:01:08Z,4C52336167,-49
2024,2024-11-19,2024-11-19T15:01:08Z,34522D2D87,-59
2024,2024-11-19,2024-11-19T15:01:11Z,55522A34E0,-76
2024,2024-11-19,2024-11-19T15:01:12Z,522D1E66B6,-58
2024,2024-11-19,2024-11-19T15:01:13Z,4C52336167,-50
2024,2024-11-19,2024-11-19T15:01:13Z,34522D2D87,-59
2024,2024-11-19,2024-11-19T15:01:14Z,611E2A2D22,-66
2024,2024-11-19,2024-11-19T15:01:15Z,4C336166FA,-57
2024,2024-11-19,2024-11-19T15:01:15Z,3366551929,-68
2024,2024-11-19,2024-11-19T15:01:16Z,521978190D,-70
2024,2024-11-19,2024-11-19T15:01:16Z,55522A34E0,-69
2024,2024-11-19,2024-11-19T15:01:17Z,522D1E66B6,-55
2024,2024-11-19,2024-11-19T15:01:18Z,4C52336167,-54
2024,2024-11-19,2024-11-19T15:01:19Z,34522D2D87,-61
2024,2024-11-19,2024-11-19T15:01:19Z,611E2A2D22,-67
2024,2024-11-19,2024-11-19T15:01:21Z,3366551929,-70
2024,2024-11-19,2024-11-19T15:01:21Z,521978190D,-73
2024,2024-11-19,2024-11-19T15:01:21Z,55522A34E0,-66
2024,2024-11-19,2024-11-19T15:01:22Z,522D1E66B6,-54
2024,2024-11-19,2024-11-19T15:01:24Z,4C52336167,-54
2024,2024-11-19,2024-11-19T15:01:24Z,34522D2D87,-64
2024,2024-11-19,2024-11-19T15:01:24Z,611E2A2D22,-69
2024,2024-11-19,2024-11-19T15:01:26Z,3366551929,-71
2024,2024-11-19,2024-11-19T15:01:26Z,521978190D,-72
2024,2024-11-19,2024-11-19T15:01:27Z,55522A34E0,-66
